ID,target
year_week_427_store_21_category_13,0
year_week_428_store_21_category_13,4
year_week_429_store_21_category_13,4
year_week_430_store_21_category_13,2
year_week_431_store_21_category_13,2
year_week_432_store_21_category_13,0
year_week_425_store_21_category_14,0
year_week_426_store_21_category_14,4
year_week_427_store_21_category_14,0
year_week_428_store_21_category_14,1
year_week_429_store_21_category_14,4
year_week_430_store_21_category_14,3
year_week_431_store_21_category_14,1
year_week_432_store_21_category_14,1
year_week_425_store_21_category_15,3
year_week_426_store_21_category_15,3
year_week_427_store_21_category_15,4
year_week_428_store_21_category_15,4
year_week_429_store_21_category_15,2
year_week_430_store_21_category_15,4
year_week_431_store_21_category_15,2
year_week_432_store_21_category_15,3
year_week_425_store_21_category_16,0
year_week_426_store_21_category_16,4
year_week_427_store_21_category_16,0
year_week_428_store_21_category_16,1
year_week_429_store_21_category_16,3
year_week_430_store_21_category_16,3
year_week_431_store_21_category_16,4
year_week_432_store_21_category_16,3
year_week_425_store_21_category_17,2
year_week_426_store_21_category_17,0
year_week_427_store_21_category_17,2
year_week_428_store_21_category_17,1
year_week_429_store_21_category_17,1
year_week_430_store_21_category_17,1
year_week_431_store_21_category_17,1
year_week_432_store_21_category_17,1
year_week_425_store_21_category_18,4
year_week_426_store_21_category_18,0
year_week_427_store_21_category_18,1
year_week_428_store_21_category_18,1
year_week_429_store_21_category_18,0
year_week_430_store_21_category_18,0
year_week_431_store_21_category_18,4
year_week_432_store_21_category_18,1
year_week_425_store_21_category_19,3
year_week_426_store_21_category_19,4
year_week_427_store_21_category_19,3
year_week_428_store_21_category_19,0
year_week_429_store_21_category_19,4
year_week_430_store_21_category_19,1
year_week_431_store_21_category_19,3
year_week_432_store_21_category_19,4
year_week_425_store_21_category_2,4
year_week_426_store_21_category_2,3
year_week_427_store_21_category_2,3
year_week_428_store_21_category_2,3
year_week_429_store_21_category_2,3
year_week_430_store_21_category_2,3
year_week_431_store_21_category_2,4
year_week_432_store_21_category_2,2
year_week_425_store_21_category_20,1
year_week_426_store_21_category_20,0
year_week_427_store_21_category_20,0
year_week_428_store_21_category_20,1
year_week_429_store_21_category_20,1
year_week_430_store_21_category_20,4
year_week_431_store_21_category_20,1
year_week_432_store_21_category_20,0
year_week_425_store_21_category_21,2
year_week_426_store_21_category_21,2
year_week_427_store_21_category_21,4
year_week_428_store_21_category_21,4
year_week_429_store_21_category_21,4
year_week_430_store_21_category_21,4
year_week_431_store_21_category_21,0
year_week_432_store_21_category_21,3
year_week_425_store_21_category_22,0
year_week_426_store_21_category_22,2
year_week_427_store_21_category_22,3
year_week_428_store_21_category_22,0
year_week_429_store_21_category_22,3
year_week_430_store_21_category_22,1
year_week_431_store_21_category_22,0
year_week_432_store_21_category_22,3
year_week_425_store_21_category_23,0
year_week_426_store_21_category_23,2
year_week_427_store_21_category_23,3
year_week_428_store_21_category_23,0
year_week_429_store_21_category_23,1
year_week_430_store_21_category_23,4
year_week_431_store_21_category_23,2
year_week_432_store_21_category_23,4
year_week_425_store_21_category_24,1
year_week_426_store_21_category_24,4
year_week_427_store_21_category_24,1
year_week_428_store_21_category_24,0
year_week_429_store_21_category_24,3
year_week_430_store_21_category_24,0
year_week_431_store_21_category_24,2
year_week_432_store_21_category_24,0
year_week_425_store_21_category_25,2
year_week_426_store_21_category_25,1
year_week_427_store_21_category_25,3
year_week_428_store_21_category_25,1
year_week_429_store_21_category_25,1
year_week_430_store_21_category_25,4
year_week_431_store_21_category_25,0
year_week_432_store_21_category_25,4
year_week_425_store_21_category_26,4
year_week_426_store_21_category_26,3
year_week_427_store_21_category_26,3
year_week_428_store_21_category_26,1
year_week_429_store_21_category_26,4
year_week_430_store_21_category_26,4
year_week_431_store_21_category_26,0
year_week_432_store_21_category_26,3
year_week_425_store_21_category_27,2
year_week_426_store_21_category_27,3
year_week_427_store_21_category_27,4
year_week_428_store_21_category_27,3
year_week_429_store_21_category_27,3
year_week_430_store_21_category_27,0
year_week_431_store_21_category_27,2
year_week_432_store_21_category_27,0
year_week_425_store_21_category_28,4
year_week_426_store_21_category_28,3
year_week_427_store_21_category_28,1
year_week_428_store_21_category_28,0
year_week_429_store_21_category_28,1
year_week_430_store_21_category_28,1
year_week_431_store_21_category_28,1
year_week_432_store_21_category_28,2
year_week_425_store_21_category_29,1
year_week_426_store_21_category_29,1
year_week_427_store_21_category_29,4
year_week_428_store_21_category_29,2
year_week_429_store_21_category_29,2
year_week_430_store_21_category_29,1
year_week_431_store_21_category_29,1
year_week_432_store_21_category_29,4
year_week_425_store_21_category_3,4
year_week_426_store_21_category_3,4
year_week_427_store_21_category_3,1
year_week_428_store_21_category_3,4
year_week_429_store_21_category_3,1
year_week_430_store_21_category_3,3
year_week_431_store_21_category_3,2
year_week_432_store_21_category_3,0
year_week_425_store_21_category_30,0
year_week_426_store_21_category_30,4
year_week_427_store_21_category_30,4
year_week_428_store_21_category_30,0
year_week_429_store_21_category_30,1
year_week_430_store_21_category_30,1
year_week_431_store_21_category_30,0
year_week_432_store_21_category_30,4
year_week_425_store_21_category_31,4
year_week_426_store_21_category_31,2
year_week_427_store_21_category_31,1
year_week_428_store_21_category_31,4
year_week_429_store_21_category_31,1
year_week_430_store_21_category_31,2
year_week_431_store_21_category_31,4
year_week_432_store_21_category_31,2
year_week_425_store_21_category_32,0
year_week_426_store_21_category_32,1
year_week_427_store_21_category_32,1
year_week_428_store_21_category_32,3
year_week_429_store_21_category_32,4
year_week_430_store_21_category_32,4
year_week_431_store_21_category_32,3
year_week_432_store_21_category_32,1
year_week_425_store_21_category_4,1
year_week_426_store_21_category_4,3
year_week_427_store_21_category_4,2
year_week_428_store_21_category_4,4
year_week_429_store_21_category_4,0
year_week_430_store_21_category_4,3
year_week_431_store_21_category_4,2
year_week_432_store_21_category_4,1
year_week_425_store_21_category_5,1
year_week_426_store_21_category_5,4
year_week_427_store_21_category_5,1
year_week_428_store_21_category_5,0
year_week_429_store_21_category_5,4
year_week_430_store_21_category_5,0
year_week_431_store_21_category_5,1
year_week_432_store_21_category_5,2
year_week_425_store_21_category_6,2
year_week_426_store_21_category_6,0
year_week_427_store_21_category_6,3
year_week_428_store_21_category_6,0
year_week_429_store_21_category_6,2
year_week_430_store_21_category_6,0
year_week_431_store_21_category_6,1
year_week_432_store_21_category_6,4
year_week_425_store_21_category_7,0
year_week_426_store_21_category_7,0
year_week_427_store_21_category_7,0
year_week_428_store_21_category_7,1
year_week_429_store_21_category_7,4
year_week_430_store_21_category_7,0
year_week_431_store_21_category_7,2
year_week_432_store_21_category_7,4
year_week_425_store_21_category_8,2
year_week_426_store_21_category_8,3
year_week_427_store_21_category_8,0
year_week_428_store_21_category_8,0
year_week_429_store_21_category_8,0
year_week_430_store_21_category_8,0
year_week_431_store_21_category_8,3
year_week_432_store_21_category_8,3
year_week_425_store_21_category_9,0
year_week_426_store_21_category_9,4
year_week_427_store_21_category_9,1
year_week_428_store_21_category_9,1
year_week_429_store_21_category_9,3
year_week_430_store_21_category_9,0
year_week_431_store_21_category_9,1
year_week_432_store_21_category_9,3
year_week_425_store_22_category_0,2
year_week_426_store_22_category_0,3
year_week_427_store_22_category_0,2
year_week_428_store_22_category_0,4
year_week_429_store_22_category_0,1
year_week_430_store_22_category_0,2
year_week_431_store_22_category_0,1
year_week_432_store_22_category_0,3
year_week_425_store_22_category_1,4
year_week_426_store_22_category_1,0
year_week_427_store_22_category_1,3
year_week_428_store_22_category_1,2
year_week_429_store_22_category_1,0
year_week_430_store_22_category_1,1
year_week_431_store_22_category_1,2
year_week_432_store_22_category_1,0
year_week_425_store_22_category_10,3
year_week_426_store_22_category_10,1
year_week_427_store_22_category_10,4
year_week_428_store_22_category_10,1
year_week_429_store_22_category_10,3
year_week_430_store_22_category_10,1
year_week_431_store_22_category_10,3
year_week_432_store_22_category_10,2
year_week_425_store_22_category_11,3
year_week_426_store_22_category_11,3
year_week_427_store_22_category_11,1
year_week_428_store_22_category_11,1
year_week_429_store_22_category_11,2
year_week_430_store_22_category_11,3
year_week_431_store_22_category_11,2
year_week_432_store_22_category_11,1
year_week_425_store_22_category_12,0
year_week_426_store_22_category_12,0
year_week_427_store_22_category_12,1
year_week_428_store_22_category_12,1
year_week_429_store_22_category_12,1
year_week_430_store_22_category_12,2
year_week_431_store_22_category_12,1
year_week_432_store_22_category_12,2
year_week_425_store_22_category_13,4
year_week_426_store_22_category_13,2
year_week_427_store_22_category_13,2
year_week_428_store_22_category_13,3
year_week_429_store_22_category_13,4
year_week_430_store_22_category_13,1
year_week_431_store_22_category_13,3
year_week_432_store_22_category_13,3
year_week_425_store_22_category_14,3
year_week_426_store_22_category_14,3
year_week_427_store_22_category_14,2
year_week_428_store_22_category_14,0
year_week_429_store_22_category_14,2
year_week_430_store_22_category_14,4
year_week_431_store_22_category_14,3
year_week_432_store_22_category_14,0
year_week_425_store_22_category_15,4
year_week_426_store_22_category_15,3
year_week_427_store_22_category_15,3
year_week_428_store_22_category_15,2
year_week_429_store_22_category_15,0
year_week_430_store_22_category_15,2
year_week_431_store_22_category_15,3
year_week_432_store_22_category_15,2
year_week_425_store_22_category_16,0
year_week_426_store_22_category_16,0
year_week_427_store_22_category_16,1
year_week_428_store_22_category_16,2
year_week_429_store_22_category_16,4
year_week_430_store_22_category_16,0
year_week_431_store_22_category_16,3
year_week_432_store_22_category_16,4
year_week_425_store_22_category_17,4
year_week_426_store_22_category_17,2
year_week_427_store_22_category_17,0
year_week_428_store_22_category_17,4
year_week_429_store_22_category_17,1
year_week_430_store_22_category_17,0
year_week_431_store_22_category_17,2
year_week_432_store_22_category_17,1
year_week_425_store_22_category_18,3
year_week_426_store_22_category_18,0
year_week_427_store_22_category_18,3
year_week_428_store_22_category_18,4
year_week_429_store_22_category_18,0
year_week_430_store_22_category_18,4
year_week_431_store_22_category_18,1
year_week_432_store_22_category_18,3
year_week_425_store_22_category_19,3
year_week_426_store_22_category_19,1
year_week_427_store_22_category_19,2
year_week_428_store_22_category_19,4
year_week_429_store_22_category_19,0
year_week_430_store_22_category_19,3
year_week_431_store_22_category_19,1
year_week_432_store_22_category_19,1
year_week_425_store_22_category_2,1
year_week_426_store_22_category_2,3
year_week_427_store_22_category_2,3
year_week_428_store_22_category_2,2
year_week_429_store_22_category_2,0
year_week_430_store_22_category_2,4
year_week_431_store_22_category_2,2
year_week_432_store_22_category_2,0
year_week_425_store_22_category_20,2
year_week_426_store_22_category_20,0
year_week_427_store_22_category_20,2
year_week_428_store_22_category_20,3
year_week_429_store_22_category_20,2
year_week_430_store_22_category_20,1
year_week_431_store_22_category_20,2
year_week_432_store_22_category_20,0
year_week_425_store_22_category_21,3
year_week_426_store_22_category_21,1
year_week_427_store_22_category_21,1
year_week_428_store_22_category_21,2
year_week_429_store_22_category_21,0
year_week_430_store_22_category_21,4
year_week_431_store_22_category_21,3
year_week_432_store_22_category_21,2
year_week_425_store_22_category_22,3
year_week_426_store_22_category_22,1
year_week_427_store_22_category_22,1
year_week_428_store_22_category_22,1
year_week_429_store_22_category_22,0
year_week_430_store_22_category_22,3
year_week_431_store_22_category_22,1
year_week_432_store_22_category_22,3
year_week_425_store_22_category_23,3
year_week_426_store_22_category_23,0
year_week_427_store_22_category_23,2
year_week_428_store_22_category_23,1
year_week_429_store_22_category_23,4
year_week_430_store_22_category_23,4
year_week_431_store_22_category_23,4
year_week_432_store_22_category_23,0
year_week_425_store_22_category_24,1
year_week_426_store_22_category_24,2
